file_id,emotion,audio_path
Ses05M_script02_1_M023,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M023.wav
Ses05M_script02_1_M000,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M000.wav
Ses05M_script02_1_M012,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M012.wav
Ses05M_script02_1_M026,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M026.wav
Ses05M_script02_1_M021,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M021.wav
Ses05M_script02_1_F016,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F016.wav
Ses05M_script02_1_M008,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M008.wav
Ses05M_script02_1_M031,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M031.wav
Ses05M_script02_1_M027,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M027.wav
Ses05M_script02_1_M009,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M009.wav
Ses05M_script02_1_M004,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M004.wav
Ses05M_script02_1_F013,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F013.wav
Ses05M_script02_1_M005,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M005.wav
Ses05M_script02_1_M025,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M025.wav
Ses05M_script02_1_M015,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M015.wav
Ses05M_script02_1_M029,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M029.wav
Ses05M_script02_1_M014,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M014.wav
Ses05M_script02_1_F011,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F011.wav
Ses05M_script02_1_M019,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M019.wav
Ses05M_script02_1_M017,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M017.wav
Ses05M_script02_1_M018,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M018.wav
Ses05M_script02_1_F007,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F007.wav
Ses05M_script02_1_F012,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F012.wav
Ses05M_script02_1_F000,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F000.wav
Ses05M_script02_1_F014,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F014.wav
Ses05M_script02_1_F002,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F002.wav
Ses05M_script02_1_F003,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F003.wav
Ses05M_script02_1_F019,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F019.wav
Ses05M_script02_1_M013,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M013.wav
Ses05M_script02_1_F004,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F004.wav
Ses05F_impro02_M025,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M025.wav
Ses05F_impro02_F038,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F038.wav
Ses05F_impro02_F027,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F027.wav
Ses05F_impro02_M041,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M041.wav
Ses05F_impro02_F012,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F012.wav
Ses05F_impro02_F025,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F025.wav
Ses05F_impro02_F037,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav
Ses05F_impro02_F003,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F003.wav
Ses05F_impro02_M031,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M031.wav
Ses05F_impro02_F030,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F030.wav
Ses05F_impro02_M014,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M014.wav
Ses05F_impro02_F029,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F029.wav
Ses05F_impro02_F018,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F018.wav
Ses05F_impro02_F036,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F036.wav
Ses05F_impro02_F021,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F021.wav
Ses05F_impro02_M009,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M009.wav
Ses05F_impro02_F004,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F004.wav
Ses05F_impro02_F014,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F014.wav
Ses05F_impro02_M015,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M015.wav
Ses05F_impro02_F017,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F017.wav
Ses05F_impro02_M035,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M035.wav
Ses05F_impro02_M040,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M040.wav
Ses05F_impro02_M038,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M038.wav
Ses05F_impro02_M021,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M021.wav
Ses05F_impro02_F000,Happiness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F000.wav
Ses05F_impro02_M036,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M036.wav
Ses05F_impro02_M007,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M007.wav
Ses05F_impro02_M012,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M012.wav
Ses05F_impro02_M017,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M017.wav
Ses05F_impro02_F001,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F001.wav
Ses05F_impro02_M004,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M004.wav
Ses05F_impro02_M030,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M030.wav
Ses05F_impro02_F002,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F002.wav
Ses05F_impro02_F024,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F024.wav
Ses05F_impro02_F005,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F005.wav
Ses05F_impro02_M039,Surprise,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M039.wav
Ses05F_impro02_M002,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M002.wav
Ses05F_impro02_M020,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M020.wav
Ses05F_impro02_F032,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F032.wav
Ses05F_impro02_F020,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F020.wav
Ses05F_impro02_F035,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F035.wav
Ses05F_impro02_M032,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M032.wav
Ses05F_impro02_M022,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M022.wav
Ses05F_impro02_F015,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F015.wav
Ses05F_impro02_M011,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M011.wav
Ses05F_impro02_M027,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M027.wav
Ses05F_impro02_M033,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M033.wav
Ses05F_impro02_F013,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F013.wav
Ses05F_impro02_M034,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M034.wav
Ses05F_impro02_M000,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M000.wav
Ses05F_impro02_F007,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F007.wav
Ses05F_impro02_M010,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M010.wav
Ses05F_impro02_M001,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M001.wav
Ses05F_impro02_F026,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F026.wav
Ses05F_impro02_M028,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M028.wav
Ses05F_impro02_F034,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F034.wav
Ses05F_impro02_F022,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F022.wav
Ses05F_impro02_F023,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F023.wav
Ses05F_impro02_M023,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M023.wav
Ses05F_impro02_M016,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M016.wav
Ses05F_impro02_M003,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M003.wav
Ses05F_impro02_M026,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M026.wav
Ses05F_impro02_F011,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F011.wav
Ses05F_impro02_M013,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M013.wav
Ses05F_impro02_F031,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F031.wav
Ses05F_impro02_M037,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M037.wav
Ses05F_impro02_F028,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F028.wav
Ses05F_impro02_F006,Fear,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F006.wav
Ses05F_impro02_F019,Happiness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F019.wav
Ses05F_impro02_M024,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M024.wav
Ses05F_impro02_F016,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F016.wav
Ses05F_impro02_F008,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F008.wav
Ses05F_impro02_M006,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M006.wav
Ses05F_impro02_F010,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F010.wav
Ses05F_impro02_M018,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M018.wav
Ses05F_impro02_M008,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M008.wav
Ses05F_impro02_M029,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M029.wav
Ses05F_impro02_F033,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F033.wav
Ses05F_impro02_F009,Sadness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F009.wav
Ses05F_impro02_M019,Surprise,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M019.wav
Ses05F_impro02_M005,Anger,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M005.wav
Ses05M_impro05_M006,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M006.wav
Ses05M_impro05_F014,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F014.wav
Ses05M_impro05_F018,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F018.wav
Ses05M_impro05_M000,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M000.wav
Ses05M_impro05_M003,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M003.wav
Ses05M_impro05_F016,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F016.wav
Ses05M_impro05_M010,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M010.wav
Ses05M_impro05_M005,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M005.wav
Ses05M_impro05_F007,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F007.wav
Ses05M_impro05_F000,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F000.wav
Ses05M_impro05_F002,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F002.wav
Ses05M_impro05_F004,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F004.wav
Ses05M_impro05_F021,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F021.wav
Ses05M_impro05_F009,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F009.wav
Ses05M_impro05_M016,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M016.wav
Ses05M_impro05_F013,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F013.wav
Ses05M_impro05_M013,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M013.wav
Ses05M_impro05_F003,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F003.wav
Ses05M_impro05_F008,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F008.wav
Ses05M_impro05_M018,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M018.wav
Ses05M_impro05_M014,Disgust,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M014.wav
Ses05M_impro05_F001,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F001.wav
Ses05M_impro05_M004,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M004.wav
Ses05M_impro05_F010,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F010.wav
Ses05M_impro05_M020,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M020.wav
Ses05M_impro05_F019,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F019.wav
Ses05M_impro05_F015,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F015.wav
Ses05M_impro05_F017,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F017.wav
Ses05M_impro05_M021,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M021.wav
Ses05M_impro05_F006,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F006.wav
Ses05M_impro05_M015,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M015.wav
Ses05M_impro05_M008,Surprise,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M008.wav
Ses05M_impro05_F005,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F005.wav
Ses05M_impro05_M007,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M007.wav
Ses05M_impro05_M002,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M002.wav
Ses05M_impro05_M019,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M019.wav
Ses05M_impro05_M022,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M022.wav
Ses05M_impro05_M001,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M001.wav
Ses05M_impro05_M011,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M011.wav
Ses05M_impro05_F012,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F012.wav
Ses05M_impro05_M009,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M009.wav
Ses05M_impro05_M017,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M017.wav
Ses05M_impro05_F020,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F020.wav
Ses05M_impro05_F011,Neutral,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F011.wav
Ses05M_impro05_M012,Frustration,/kaggle/working/audio_files/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M012.wav
Ses05F_impro07_F021,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F021.wav
Ses05F_impro07_M022,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M022.wav
Ses05F_impro07_M024,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M024.wav
Ses05F_impro07_F001,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F001.wav
Ses05F_impro07_F017,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F017.wav
Ses05F_impro07_M036,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M036.wav
Ses05F_impro07_F015,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F015.wav
Ses05F_impro07_M012,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M012.wav
Ses05F_impro07_F016,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F016.wav
Ses05F_impro07_F022,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F022.wav
Ses05F_impro07_F019,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F019.wav
Ses05F_impro07_M019,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M019.wav
Ses05F_impro07_M033,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M033.wav
Ses05F_impro07_M014,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M014.wav
Ses05F_impro07_M025,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M025.wav
Ses05F_impro07_M006,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M006.wav
Ses05F_impro07_F005,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F005.wav
Ses05F_impro07_M023,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M023.wav
Ses05F_impro07_F009,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F009.wav
Ses05F_impro07_M002,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M002.wav
Ses05F_impro07_M027,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M027.wav
Ses05F_impro07_F030,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F030.wav
Ses05F_impro07_F039,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F039.wav
Ses05F_impro07_F032,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F032.wav
Ses05F_impro07_M032,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M032.wav
Ses05F_impro07_F003,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F003.wav
Ses05F_impro07_F000,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F000.wav
Ses05F_impro07_M015,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M015.wav
Ses05F_impro07_M011,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M011.wav
Ses05F_impro07_F031,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F031.wav
Ses05F_impro07_F034,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F034.wav
Ses05F_impro07_M034,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M034.wav
Ses05F_impro07_M009,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M009.wav
Ses05F_impro07_M028,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M028.wav
Ses05F_impro07_F013,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F013.wav
Ses05F_impro07_F002,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F002.wav
Ses05F_impro07_M031,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M031.wav
Ses05F_impro07_F020,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F020.wav
Ses05F_impro07_F027,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F027.wav
Ses05F_impro07_M021,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M021.wav
Ses05F_impro07_F004,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F004.wav
Ses05F_impro07_M007,Happiness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M007.wav
Ses05F_impro07_M008,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M008.wav
Ses05F_impro07_M003,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M003.wav
Ses05F_impro07_F006,Happiness,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F006.wav
Ses05F_impro07_M013,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M013.wav
Ses05F_impro07_F026,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F026.wav
Ses05F_impro07_F025,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F025.wav
Ses05F_impro07_M035,Excited,/kaggle/working/audio_files/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M035.wav
